id,Density_g_cm3,Space_group,Energy_kJ_mol
bddc-mace-144-g8-p30-Mutation,0.643,144,-26155.60810200128
bddc-mace-144-g8-p35-Mutation,1.035,144,-26121.020315464073
bddc-mace-144-g8-p54-Mutation,1.398,144,-26149.256645053596
bddc-mace-144-g8-p57-Mutation,0.63,144,-26146.276904325656
bddc-mace-144-g8-p24-Mutation,0.634,144,-26113.916969108377
bddc-mace-144-g8-p27-Mutation,1.197,144,-26243.108920446586
bddc-mace-144-g8-p64-Mutation,1.502,144,-26183.301411066335
bddc-mace-144-g8-p65-Mutation,0.783,144,-26078.96822736029
bddc-mace-144-g8-p0-Mutation,1.086,144,-26167.84740675794
bddc-mace-144-g8-p1-Mutation,0.594,144,-26141.50695415229
bddc-mace-144-g8-p4-Mutation,0.881,144,-26115.694338031186
bddc-mace-144-g8-p182-Mutation,0.557,144,-26179.95041120449
bddc-mace-144-g8-p184-Mutation,0.805,144,-26129.91370211349
bddc-mace-144-g8-p185-Mutation,1.483,144,-26173.43429310395
bddc-mace-144-g8-p126-Mutation,0.711,144,-26106.304808444722
bddc-mace-144-g8-p127-Mutation,0.613,144,-26117.308638752806
bddc-mace-144-g8-p128-Mutation,0.949,144,-26086.323320218813
bddc-mace-144-g8-p129-Mutation,0.44,144,-26125.928706635037
bddc-mace-144-g8-p170-Mutation,1.216,144,-26134.524297578493
bddc-mace-144-g8-p171-Mutation,1.389,144,-26178.470200420452
bddc-mace-144-g8-p172-Mutation,1.01,144,-26137.82251152634
bddc-mace-144-g8-p98-Mutation,1.268,144,-26156.552227842567
bddc-mace-144-g8-p100-Mutation,1.211,144,-26279.65653738313
bddc-mace-144-g8-p132-Mutation,0.609,144,-26132.678939435595
bddc-mace-144-g8-p134-Mutation,1.246,144,-26174.241251110747
bddc-mace-144-g8-p135-Mutation,0.548,144,-26081.771343634173
bddc-mace-144-g8-p137-Mutation,1.293,144,-26163.771741977187
bddc-mace-144-g8-p19-Mutation,1.249,144,-26154.7304260838
bddc-mace-144-g8-p20-Mutation,0.813,144,-26263.498819261295
bddc-mace-144-g8-p159-Mutation,0.814,144,-26263.832426903507
bddc-mace-144-g8-p160-Mutation,1.226,144,-26199.912201212624
bddc-mace-144-g8-p121-Mutation,0.793,144,-26169.524920916978
bddc-mace-144-g8-p122-Mutation,1.483,144,-26172.851256505215
bddc-mace-144-g8-p123-Mutation,1.407,144,-26165.89484690502
bddc-mace-144-g8-p125-Mutation,1.004,144,-26168.51367965444
bddc-mace-144-g8-p78-Mutation,0.813,144,-26263.494615871936
bddc-mace-144-g8-p79-Mutation,1.024,144,-26141.49163805574
bddc-mace-144-g8-p80-Mutation,1.46,144,-26157.047386304566
bddc-mace-144-g8-p81-Mutation,0.881,144,-26151.21090010315
bddc-mace-144-g8-p6-Mutation,0.44,144,-26124.916079431176
bddc-mace-144-g8-p7-Mutation,0.816,144,-26145.10322237371
bddc-mace-144-g8-p8-Mutation,1.385,144,-26147.230902008323
bddc-mace-144-g8-p9-Mutation,0.994,144,-26204.121179050533
bddc-mace-144-g8-p10-Mutation,1.34,144,-26177.28257379983
bddc-mace-144-g9-p17-Mutation,0.522,144,-26140.453921067936
bddc-mace-144-g9-p169-Mutation,1.148,144,-26117.766746359546
bddc-mace-144-g9-p120-Mutation,0.886,144,-26191.75543313679
bddc-mace-144-g9-p175-Mutation,1.428,144,-26177.557983783157
bddc-mace-144-g9-p82-Mutation,1.401,144,-26164.433770968528
bddc-mace-144-g9-p130-Mutation,1.028,144,-26111.44030487276
bddc-mace-144-g9-p43-Mutation,0.889,144,-26151.863303157963
bddc-mace-144-g9-p46-Mutation,1.376,144,-26186.147488514256
bddc-mace-144-g9-p55-Mutation,0.77,144,-26119.056332225602
bddc-mace-144-g9-p56-Mutation,1.306,144,-26153.081541691932
bddc-mace-144-g9-p115-Mutation,0.928,144,-26136.019122228536
bddc-mace-144-g9-p117-Mutation,1.382,144,-26176.25373212063
bddc-mace-144-g9-p152-Mutation,0.834,144,-26193.306714479062
bddc-mace-144-g9-p154-Mutation,1.457,144,-26213.55781729961
bddc-mace-144-g9-p2-Mutation,1.36,144,-26138.034936648535
bddc-mace-144-g9-p5-Mutation,1.092,144,-26125.19754986901
bddc-mace-144-g9-p180-Mutation,0.507,144,-26111.56874856674
bddc-mace-144-g9-p183-Mutation,1.381,144,-26191.742765038292
bddc-mace-144-g9-p157-Mutation,1.326,144,-26181.869586801073
bddc-mace-144-g9-p158-Mutation,1.433,144,-26164.327141367667
bddc-mace-144-g9-p26-Mutation,1.217,144,-26177.76256472549
bddc-mace-144-g9-p28-Mutation,0.386,144,-26114.28680534197
bddc-mace-144-g9-p29-Mutation,1.353,144,-26179.8027599062
bddc-mace-144-g9-p102-Mutation,0.447,144,-26092.73288485831
bddc-mace-144-g9-p103-Mutation,0.52,144,-26087.460161718376
bddc-mace-144-g9-p107-Mutation,1.355,144,-26214.95298664726
bddc-mace-144-g9-p60-Mutation,1.021,144,-26208.883515875423
bddc-mace-144-g9-p61-Mutation,0.686,144,-26108.532210329973
bddc-mace-144-g9-p62-Mutation,0.939,144,-26127.465131957862
bddc-mace-144-g9-p84-Mutation,1.445,144,-26210.443096871233
bddc-mace-144-g9-p86-Mutation,1.279,144,-26157.737665226276
bddc-mace-144-g9-p88-Mutation,0.928,144,-26141.656870382714
bddc-mace-144-g9-p144-Mutation,0.44,144,-26105.232325552133
bddc-mace-144-g9-p145-Mutation,1.24,144,-26174.77295090838
bddc-mace-144-g9-p147-Mutation,1.417,144,-26192.342412904276
bddc-mace-144-g9-p31-Mutation,1.347,144,-26165.72972669328
bddc-mace-144-g9-p32-Mutation,1.101,144,-26133.805851054512
bddc-mace-144-g9-p108-Mutation,0.775,144,-26093.486383908246
bddc-mace-144-g9-p112-Mutation,1.408,144,-26176.783221802187
bddc-mace-144-g9-p113-Mutation,1.416,144,-26199.511989187988
bddc-mace-144-g9-p96-Mutation,1.423,144,-26166.66818184653
bddc-mace-144-g9-p97-Mutation,1.228,144,-26167.570272251993
bddc-mace-144-g9-p99-Mutation,1.246,144,-26174.551314223103
bddc-mace-144-g9-p90-Mutation,0.636,144,-26112.906445708326
bddc-mace-144-g9-p91-Mutation,0.739,144,-26142.833198945915
bddc-mace-144-g9-p93-Mutation,1.381,144,-26198.463657163855
bddc-mace-144-g9-p72-Mutation,1.35,144,-26154.963010827218
bddc-mace-144-g9-p73-Mutation,0.947,144,-26159.85857042049
bddc-mace-144-g9-p74-Mutation,1.411,144,-26177.855803095877
bddc-mace-144-g9-p75-Mutation,1.321,144,-26206.628507348054
bddc-mace-144-g9-p18-Mutation,1.381,144,-26149.036190184586
bddc-mace-144-g9-p21-Mutation,0.834,144,-26107.281379987973
bddc-mace-144-g9-p22-Mutation,1.355,144,-26214.944427774626
bddc-mace-144-g9-p23-Mutation,0.888,144,-26155.578241014784
bddc-mace-144-g9-p36-Mutation,1.351,144,-26198.980084228755
bddc-mace-144-g9-p38-Mutation,0.656,144,-26063.9505096312
bddc-mace-144-g9-p39-Mutation,0.837,144,-26155.204290737915
bddc-mace-144-g9-p41-Mutation,1.147,144,-26204.386174014908
bddc-mace-144-g9-p164-Mutation,1.332,144,-26188.153534094894
bddc-mace-144-g9-p165-Mutation,0.807,144,-26101.958741814764
bddc-mace-144-g9-p166-Mutation,1.21,144,-26178.73736785624
bddc-mace-144-g9-p167-Mutation,1.09,144,-26186.505645374502
bddc-mace-144-g9-p66-Mutation,1.208,144,-26146.339360607857
bddc-mace-144-g9-p68-Mutation,1.352,144,-26147.140281949298
bddc-mace-144-g9-p69-Mutation,1.217,144,-26157.24904336665
bddc-mace-144-g9-p70-Mutation,0.814,144,-26157.387233037833
bddc-mace-144-g9-p71-Mutation,0.983,144,-26163.696598620154
bddc-mace-144-g9-p50-Mutation,1.285,144,-26170.9928482903
bddc-mace-144-g9-p51-Mutation,1.415,144,-26208.863391910025
bddc-mace-144-g9-p52-Mutation,1.408,144,-26176.173167023353
bddc-mace-144-g9-p53-Mutation,0.814,144,-26264.006246279238
bddc-mace-144-g9-p138-Mutation,1.193,144,-26203.85265932191
bddc-mace-144-g9-p139-Mutation,0.502,144,-26099.436302000177
bddc-mace-144-g9-p140-Mutation,1.053,144,-26135.880457784828
bddc-mace-144-g9-p141-Mutation,1.087,144,-26077.757576154585
bddc-mace-144-g9-p142-Mutation,1.275,144,-26270.572873397265
bddc-mace-144-g9-p186-Mutation,1.351,144,-26198.921670319774
bddc-mace-144-g9-p187-Mutation,1.405,144,-26175.771392498573
bddc-mace-144-g9-p188-Mutation,1.208,144,-26219.873971324996
bddc-mace-144-g9-p189-Mutation,1.096,144,-26183.84208231522
bddc-mace-144-g9-p190-Mutation,0.686,144,-26108.788643079028
bddc-mace-144-g10-p48-Mutation,1.303,144,-26167.88049084998
bddc-mace-144-g10-p67-Mutation,1.166,144,-26145.255362366726
bddc-mace-144-g10-p54-Mutation,0.886,144,-26155.506066722515
bddc-mace-144-g10-p30-Mutation,1.346,144,-26157.722973975153
bddc-mace-144-g10-p89-Mutation,0.938,144,-26161.02841683758
bddc-mace-144-g10-p100-Mutation,0.492,144,-26128.614466003375
bddc-mace-144-g10-p101-Mutation,1.01,144,-26088.247710600877
bddc-mace-144-g10-p76-Mutation,1.37,144,-26161.78467397449
bddc-mace-144-g10-p171-Mutation,1.366,144,-26104.10239993756
bddc-mace-144-g10-p172-Mutation,1.096,144,-26182.761358838292
bddc-mace-144-g10-p109-Mutation,1.457,144,-26210.921856427536
bddc-mace-144-g10-p111-Mutation,0.87,144,-26122.819174501525
bddc-mace-144-g10-p37-Mutation,1.191,144,-26159.483733796154
bddc-mace-144-g10-p40-Mutation,1.202,144,-26164.083794741917
bddc-mace-144-g10-p19-Mutation,1.379,144,-26206.474784750513
bddc-mace-144-g10-p20-Mutation,0.894,144,-26117.438627917105
bddc-mace-144-g10-p104-Mutation,0.719,144,-26127.1465023634
bddc-mace-144-g10-p105-Mutation,0.978,144,-26148.56869092988
bddc-mace-144-g10-p106-Mutation,1.04,144,-26110.295927455936
bddc-mace-144-g10-p114-Mutation,0.499,144,-26081.17966482416
bddc-mace-144-g10-p116-Mutation,1.241,144,-26147.351507565392
bddc-mace-144-g10-p119-Mutation,1.38,144,-26148.71728802087
bddc-mace-144-g10-p146-Mutation,1.24,144,-26164.05688072301
bddc-mace-144-g10-p148-Mutation,1.485,144,-26181.314526461687
bddc-mace-144-g10-p149-Mutation,0.463,144,-26101.638198966328
bddc-mace-144-g10-p63-Mutation,1.011,144,-26180.703839050602
bddc-mace-144-g10-p64-Mutation,0.717,144,-26111.84247740689
bddc-mace-144-g10-p65-Mutation,1.39,144,-26194.139485087537
bddc-mace-144-g10-p92-Mutation,0.895,144,-26089.065893771596
bddc-mace-144-g10-p94-Mutation,0.718,144,-26077.764396389677
bddc-mace-144-g10-p95-Mutation,1.232,144,-26151.2838089504
bddc-mace-144-g10-p162-Mutation,0.625,144,-26104.077986829587
bddc-mace-144-g10-p163-Mutation,1.502,144,-26179.672956960585
bddc-mace-144-g10-p42-Mutation,0.6,144,-26067.230650437356
bddc-mace-144-g10-p45-Mutation,1.319,144,-26168.929296514038
bddc-mace-144-g10-p159-Mutation,1.128,144,-26176.456893083567
bddc-mace-144-g10-p160-Mutation,1.293,144,-26163.812161871432
bddc-mace-144-g10-p161-Mutation,1.355,144,-26210.53293595213
bddc-mace-144-g10-p24-Mutation,1.213,144,-26276.810754825216
bddc-mace-144-g10-p27-Mutation,1.291,144,-26152.19604417406
bddc-mace-144-g10-p0-Mutation,0.624,144,-26091.611272164035
bddc-mace-144-g10-p1-Mutation,1.328,144,-26175.84343861011
bddc-mace-144-g10-p4-Mutation,1.297,144,-26171.0641181908
bddc-mace-144-g10-p12-Mutation,0.834,144,-26188.828940347805
bddc-mace-144-g10-p13-Mutation,1.335,144,-26193.554695071813
bddc-mace-144-g10-p14-Mutation,1.32,144,-26182.555252013397
bddc-mace-144-g10-p16-Mutation,1.442,144,-26219.957344118375
bddc-mace-144-g10-p150-Mutation,1.13,144,-26157.80470365331
bddc-mace-144-g10-p151-Mutation,1.248,144,-26139.557334087647
bddc-mace-144-g10-p153-Mutation,1.331,144,-26187.12414648922
bddc-mace-144-g10-p155-Mutation,0.385,144,-26092.200131911923
bddc-mace-144-g10-p181-Mutation,1.275,144,-26270.08038128899
bddc-mace-144-g10-p182-Mutation,0.598,144,-26106.17100913433
bddc-mace-144-g10-p78-Mutation,1.44,144,-26170.312134876185
bddc-mace-144-g10-p80-Mutation,0.739,144,-26143.13227628562
bddc-mace-144-g10-p81-Mutation,1.355,144,-26214.90207126982
bddc-mace-144-g10-p174-Mutation,0.635,144,-26079.24379560965
bddc-mace-144-g10-p176-Mutation,0.758,144,-26114.365673792916
bddc-mace-144-g10-p177-Mutation,0.636,144,-26111.33364522837
bddc-mace-144-g10-p178-Mutation,0.872,144,-26090.061369467625
bddc-mace-144-g10-p179-Mutation,1.344,144,-26131.99321041187
bddc-mace-144-g10-p132-Mutation,1.085,144,-26178.101718172613
bddc-mace-144-g10-p134-Mutation,1.113,144,-26144.80886731299
bddc-mace-144-g10-p135-Mutation,1.105,144,-26184.4604502309
bddc-mace-144-g10-p136-Mutation,0.414,144,-26101.612786935206
bddc-mace-144-g10-p137-Mutation,0.834,144,-26188.51560082775
bddc-mace-144-g10-p7-Mutation,1.4,144,-26144.002966274536
bddc-mace-144-g10-p8-Mutation,0.937,144,-26160.81315874026
bddc-mace-144-g10-p9-Mutation,0.431,144,-26088.88462394457
bddc-mace-144-g10-p10-Mutation,1.502,144,-26179.577456168143
bddc-mace-144-g10-p11-Mutation,1.194,144,-26155.821601021544
bddc-mace-144-g10-p121-Mutation,1.403,144,-26170.740049765463
bddc-mace-144-g10-p122-Mutation,0.813,144,-26262.533149370596
bddc-mace-144-g10-p123-Mutation,1.351,144,-26192.96724077245
bddc-mace-144-g10-p124-Mutation,1.275,144,-26270.242690665633
bddc-mace-144-g10-p125-Mutation,0.828,144,-26141.310477601965
bddc-mace-144-g11-p15-Mutation,1.321,144,-26206.622805043786
bddc-mace-144-g11-p133-Mutation,1.202,144,-26164.153842702144
bddc-mace-144-g11-p165-Mutation,1.38,144,-26204.90763976243
bddc-mace-144-g11-p158-Mutation,1.35,144,-26154.969174123366
bddc-mace-144-g11-p57-Mutation,1.416,144,-26158.686192352656
bddc-mace-144-g11-p58-Mutation,0.882,144,-26133.4520066245
bddc-mace-144-g11-p61-Mutation,1.35,144,-26170.86132303499
bddc-mace-144-g11-p62-Mutation,1.079,144,-26155.00660506848
bddc-mace-144-g11-p112-Mutation,0.479,144,-26135.31855168399
bddc-mace-144-g11-p113-Mutation,1.15,144,-26150.325772315544
bddc-mace-144-g11-p85-Mutation,1.046,144,-26135.011718717928
bddc-mace-144-g11-p88-Mutation,0.763,144,-26111.010586232947
bddc-mace-144-g11-p117-Mutation,1.323,144,-26164.02030164286
bddc-mace-144-g11-p118-Mutation,1.079,144,-26171.888415772508
bddc-mace-144-g11-p152-Mutation,1.44,144,-26170.278078167248
bddc-mace-144-g11-p154-Mutation,0.5,144,-26066.18448402502
bddc-mace-144-g11-p25-Mutation,1.4,144,-26144.327099639424
bddc-mace-144-g11-p29-Mutation,1.344,144,-26131.943862360553
bddc-mace-144-g11-p18-Mutation,0.507,144,-26076.51325321762
bddc-mace-144-g11-p22-Mutation,0.805,144,-26099.720063083518
bddc-mace-144-g11-p68-Mutation,0.767,144,-26128.701919206575
bddc-mace-144-g11-p69-Mutation,0.616,144,-26115.02392504222
bddc-mace-144-g11-p90-Mutation,0.716,144,-26064.973895209223
bddc-mace-144-g11-p93-Mutation,1.106,144,-26155.194430792446
bddc-mace-144-g11-p34-Mutation,1.402,144,-26193.34150252407
bddc-mace-144-g11-p35-Mutation,0.795,144,-26154.511311045368
bddc-mace-144-g11-p102-Mutation,1.147,144,-26204.133534478737
bddc-mace-144-g11-p103-Mutation,1.43,144,-26177.87402484725
bddc-mace-144-g11-p38-Mutation,1.352,144,-26157.601559573468
bddc-mace-144-g11-p39-Mutation,0.65,144,-26094.40738954221
bddc-mace-144-g11-p41-Mutation,0.555,144,-26122.94250006947
bddc-mace-144-g11-p3-Mutation,1.403,144,-26169.605080646863
bddc-mace-144-g11-p5-Mutation,0.686,144,-26100.142546226205
bddc-mace-144-g11-p145-Mutation,1.217,144,-26170.582027966422
bddc-mace-144-g11-p147-Mutation,0.398,144,-26030.039615879694
bddc-mace-144-g11-p138-Mutation,0.555,144,-26120.6529635316
bddc-mace-144-g11-p139-Mutation,0.632,144,-26108.81149362979
bddc-mace-144-g11-p141-Mutation,1.146,144,-26146.672501899466
bddc-mace-144-g11-p43-Mutation,0.697,144,-26117.2177914415
bddc-mace-144-g11-p44-Mutation,0.976,144,-26204.635961931348
bddc-mace-144-g11-p46-Mutation,1.038,144,-26122.085342173865
bddc-mace-144-g11-p47-Mutation,0.576,144,-26147.91957181388
bddc-mace-144-g11-p73-Mutation,1.232,144,-26114.08760054508
bddc-mace-144-g11-p75-Mutation,0.745,144,-26166.015178040685
bddc-mace-144-g11-p51-Mutation,0.425,144,-26117.342167680432
bddc-mace-144-g11-p52-Mutation,0.567,144,-26127.698758608574
bddc-mace-144-g11-p53-Mutation,0.498,144,-26085.16748892235
bddc-mace-144-g11-p180-Mutation,1.173,144,-26124.578379191684
bddc-mace-144-g11-p183-Mutation,1.163,144,-26175.345255196404
bddc-mace-144-g11-p184-Mutation,1.459,144,-26156.596458209842
bddc-mace-144-g11-p185-Mutation,1.205,144,-26116.13965862401
bddc-mace-144-g11-p128-Mutation,1.466,144,-26181.96971278325
bddc-mace-144-g11-p129-Mutation,0.534,144,-26097.067631908027
bddc-mace-144-g11-p131-Mutation,1.477,144,-26178.116050590994
bddc-mace-144-g11-p79-Mutation,1.391,144,-26163.873663036597
bddc-mace-144-g11-p82-Mutation,0.789,144,-26162.524733714803
bddc-mace-144-g11-p83-Mutation,1.457,144,-26210.94250270657
bddc-mace-144-g11-p96-Mutation,1.327,144,-26176.280632491707
bddc-mace-144-g11-p97-Mutation,0.705,144,-26121.2596699921
bddc-mace-144-g11-p98-Mutation,0.784,144,-26170.36146757123
bddc-mace-144-g11-p187-Mutation,1.211,144,-26221.430180906995
bddc-mace-144-g11-p188-Mutation,0.452,144,-26063.327297409684
bddc-mace-144-g11-p189-Mutation,1.148,144,-26112.572331292373
bddc-mace-144-g11-p190-Mutation,1.12,144,-26175.106522886166
bddc-mace-144-g11-p191-Mutation,1.4,144,-26144.147641924443
bddc-mace-144-g12-p45-Mutation,0.523,144,-26068.422751585113
bddc-mace-144-g12-p127-Mutation,1.307,144,-26186.084457539924
bddc-mace-144-g12-p143-Mutation,1.219,144,-26151.57873802437
bddc-mace-144-g12-p26-Mutation,1.321,144,-26138.546360549273
bddc-mace-144-g12-p186-Mutation,1.461,144,-26137.548108955187
bddc-mace-144-g12-p100-Mutation,0.846,144,-26149.101762015278
bddc-mace-144-g12-p101-Mutation,0.796,144,-26148.05657086908
bddc-mace-144-g12-p37-Mutation,0.468,144,-26091.939246144306
bddc-mace-144-g12-p40-Mutation,1.415,144,-26195.040659555045
bddc-mace-144-g12-p2-Mutation,1.03,144,-26178.838544559283
bddc-mace-144-g12-p4-Mutation,1.311,144,-26145.275524804896
bddc-mace-144-g12-p20-Mutation,1.332,144,-26175.461557410534
bddc-mace-144-g12-p23-Mutation,0.789,144,-26105.799264363053
bddc-mace-144-g12-p168-Mutation,1.238,144,-26144.890051105333
bddc-mace-144-g12-p170-Mutation,1.094,144,-26122.923159894093
bddc-mace-144-g12-p63-Mutation,0.753,144,-26116.303315134515
bddc-mace-144-g12-p65-Mutation,1.326,144,-26175.126982586637
bddc-mace-144-g12-p144-Mutation,1.04,144,-26139.143893678553
bddc-mace-144-g12-p148-Mutation,1.107,144,-26123.709722863237
bddc-mace-144-g12-p181-Mutation,1.246,144,-26175.7156256242
bddc-mace-144-g12-p182-Mutation,1.44,144,-26170.15398058406
bddc-mace-144-g12-p78-Mutation,1.197,144,-26243.373126226175
bddc-mace-144-g12-p80-Mutation,1.12,144,-26136.695989365995
bddc-mace-144-g12-p81-Mutation,0.785,144,-26063.14350596379
bddc-mace-144-g12-p115-Mutation,1.171,144,-26185.973526057227
bddc-mace-144-g12-p116-Mutation,1.07,144,-26144.0932765563
bddc-mace-144-g12-p119-Mutation,1.318,144,-26137.698980163725
bddc-mace-144-g12-p6-Mutation,1.46,144,-26156.62422758609
bddc-mace-144-g12-p9-Mutation,1.502,144,-26182.945420512697
bddc-mace-144-g12-p10-Mutation,1.415,144,-26208.77402477603
bddc-mace-144-g12-p84-Mutation,0.677,144,-26052.41554802819
bddc-mace-144-g12-p86-Mutation,0.902,144,-26120.677235369425
bddc-mace-144-g12-p87-Mutation,0.719,144,-26128.050508248984
bddc-mace-144-g12-p89-Mutation,1.197,144,-26242.016561671906
bddc-mace-144-g12-p132-Mutation,1.312,144,-26196.303956508847
bddc-mace-144-g12-p134-Mutation,0.553,144,-26177.241523291108
bddc-mace-144-g12-p135-Mutation,0.412,144,-26061.77941045593
bddc-mace-144-g12-p174-Mutation,1.128,144,-26150.20115494637
bddc-mace-144-g12-p175-Mutation,1.039,144,-26149.757379658535
bddc-mace-144-g12-p177-Mutation,1.326,144,-26169.91489870904
bddc-mace-144-g12-p178-Mutation,0.561,144,-26100.365231632943
bddc-mace-144-g12-p108-Mutation,1.386,144,-26192.36291593336
bddc-mace-144-g12-p110-Mutation,0.735,144,-26176.13327647352
bddc-mace-144-g12-p111-Mutation,0.986,144,-26147.838985234965
bddc-mace-144-g12-p150-Mutation,1.312,144,-26138.474965203088
bddc-mace-144-g12-p153-Mutation,1.107,144,-26209.724627026066
bddc-mace-144-g12-p155-Mutation,0.912,144,-26180.000089106998
bddc-mace-144-g12-p66-Mutation,0.806,144,-26177.875542878268
bddc-mace-144-g12-p71-Mutation,1.188,144,-26261.20160516311
bddc-mace-144-g12-p162-Mutation,0.647,144,-26149.90137558658
bddc-mace-144-g12-p163-Mutation,0.82,144,-26152.391162292985
bddc-mace-144-g12-p164-Mutation,1.416,144,-26158.469660704814
bddc-mace-144-g12-p166-Mutation,1.277,144,-26162.54345837816
bddc-mace-144-g12-p104-Mutation,1.311,144,-26193.269553946793
bddc-mace-144-g12-p105-Mutation,1.26,144,-26139.81280537651
bddc-mace-144-g12-p106-Mutation,1.332,144,-26179.44040206732
bddc-mace-144-g12-p107-Mutation,1.117,144,-26112.695946421656
bddc-mace-144-g12-p30-Mutation,0.695,144,-26115.972442375798
bddc-mace-144-g12-p31-Mutation,0.939,144,-26127.10052338171
bddc-mace-144-g12-p32-Mutation,1.335,144,-26193.993898748016
bddc-mace-144-g12-p33-Mutation,0.846,144,-26149.059501571195
bddc-mace-144-g12-p74-Mutation,0.815,144,-26265.164472442306
bddc-mace-144-g12-p77-Mutation,1.258,144,-26146.42863593384
bddc-mace-144-g12-p91-Mutation,1.085,144,-26130.506408142122
bddc-mace-144-g12-p92-Mutation,0.514,144,-26087.90354993911
bddc-mace-144-g12-p94-Mutation,1.227,144,-26201.14193706492
bddc-mace-144-g12-p95-Mutation,1.274,144,-26176.18712306681
bddc-mace-144-g12-p120-Mutation,1.37,144,-26155.416442010515
bddc-mace-144-g12-p121-Mutation,0.473,144,-26099.584447267876
bddc-mace-144-g12-p122-Mutation,1.289,144,-26151.249891340714
bddc-mace-144-g12-p123-Mutation,1.006,144,-26148.190082337784
bddc-mace-144-g12-p125-Mutation,1.122,144,-26157.668224385412
bddc-mace-144-g12-p48-Mutation,0.776,144,-26122.217482043852
bddc-mace-144-g12-p50-Mutation,0.784,144,-26170.33870525173
bddc-mace-144-g12-p12-Mutation,0.614,144,-26106.09642245337
bddc-mace-144-g12-p13-Mutation,0.994,144,-26204.20120356797
bddc-mace-144-g12-p14-Mutation,0.612,144,-26117.24960123049
bddc-mace-144-g12-p16-Mutation,0.395,144,-26089.58705253871
bddc-mace-144-g12-p17-Mutation,1.123,144,-26168.029317750326
bddc-mace-144-g12-p54-Mutation,1.298,144,-26195.562073781122
bddc-mace-144-g12-p55-Mutation,1.275,144,-26270.099604027127
bddc-mace-144-g12-p56-Mutation,0.561,144,-26066.920617088337
bddc-mace-144-g12-p59-Mutation,1.231,144,-26153.455514095276
bddc-mace-144-g12-p156-Mutation,1.328,144,-26175.12209328029
bddc-mace-144-g12-p157-Mutation,1.383,144,-26177.13110130771
bddc-mace-144-g12-p159-Mutation,1.093,144,-26224.257925602236
bddc-mace-144-g12-p160-Mutation,1.212,144,-26276.389940559813
bddc-mace-144-g12-p161-Mutation,1.285,144,-26198.93104896348
bddc-mace-144-g13-p88-Mutation,0.548,144,-26079.839575428356
bddc-mace-144-g13-p102-Mutation,1.242,144,-26150.84434429341
bddc-mace-144-g13-p176-Mutation,0.692,144,-26075.840228995057
bddc-mace-144-g13-p90-Mutation,1.056,144,-26186.373875918987
bddc-mace-144-g13-p165-Mutation,1.239,144,-26162.539243702977
bddc-mace-144-g13-p158-Mutation,1.44,144,-26171.020677383385
bddc-mace-144-g13-p171-Mutation,1.048,144,-26150.185945941364
bddc-mace-144-g13-p124-Mutation,0.96,144,-26187.22009175886
bddc-mace-144-g13-p15-Mutation,0.8,144,-26105.893834396804
bddc-mace-144-g13-p19-Mutation,0.898,144,-26124.940936650793
bddc-mace-144-g13-p68-Mutation,1.32,144,-26154.386844268247
bddc-mace-144-g13-p70-Mutation,1.048,144,-26092.00527229748
bddc-mace-144-g13-p151-Mutation,1.025,144,-26118.793254073596
bddc-mace-144-g13-p154-Mutation,0.672,144,-26144.498581503067
bddc-mace-144-g13-p38-Mutation,0.925,144,-26105.963485327793
bddc-mace-144-g13-p39-Mutation,1.083,144,-26165.63964919274
bddc-mace-144-g13-p187-Mutation,1.274,144,-26127.943257344454
bddc-mace-144-g13-p189-Mutation,1.331,144,-26130.552036131627
bddc-mace-144-g13-p7-Mutation,1.164,144,-26223.594552597107
bddc-mace-144-g13-p8-Mutation,1.25,144,-26142.154104021974
bddc-mace-144-g13-p79-Mutation,0.673,144,-26140.482876351773
bddc-mace-144-g13-p83-Mutation,1.256,144,-26166.502007572282
bddc-mace-144-g13-p183-Mutation,0.608,144,-26082.889109205615
bddc-mace-144-g13-p184-Mutation,1.289,144,-26154.715738438797
bddc-mace-144-g13-p185-Mutation,0.653,144,-26085.16678881855
bddc-mace-144-g13-p0-Mutation,0.649,144,-26096.19667047378
bddc-mace-144-g13-p1-Mutation,1.046,144,-26099.699585924576
bddc-mace-144-g13-p5-Mutation,0.829,144,-26124.581604211297
bddc-mace-144-g13-p27-Mutation,1.349,144,-26143.601011863975
bddc-mace-144-g13-p29-Mutation,1.019,144,-26156.764837407012
bddc-mace-144-g13-p34-Mutation,1.35,144,-26172.079160785066
bddc-mace-144-g13-p35-Mutation,1.397,144,-26194.13191533187
bddc-mace-144-g13-p133-Mutation,0.839,144,-26092.84049522296
bddc-mace-144-g13-p136-Mutation,0.881,144,-26113.859563397145
bddc-mace-144-g13-p114-Mutation,0.83,144,-26140.706464926876
bddc-mace-144-g13-p117-Mutation,1.376,144,-26187.083882926156
bddc-mace-144-g13-p118-Mutation,1.44,144,-26171.013542272452
bddc-mace-144-g13-p72-Mutation,0.38,144,-26055.119089232852
bddc-mace-144-g13-p73-Mutation,1.317,144,-26205.66234855744
bddc-mace-144-g13-p75-Mutation,0.699,144,-26064.6473928195
bddc-mace-144-g13-p96-Mutation,0.707,144,-26054.96546144902
bddc-mace-144-g13-p98-Mutation,0.555,144,-26162.49969858286
bddc-mace-144-g13-p99-Mutation,1.415,144,-26196.211429120227
bddc-mace-144-g13-p145-Mutation,1.464,144,-26164.58020114885
bddc-mace-144-g13-p146-Mutation,1.457,144,-26210.94109014222
